1.40371527170518E+09	0.786802375071193	2.17662630844022	1.06203836026175	0.993217209408488	-0.009290727368399	0.022668607879467	0.113663501338772
1.40371527171523E+09	0.78665536342394	2.17695862256426	1.06202889385381	0.993169195322053	-0.009175974479763	0.022167447338301	0.114189996208934
1.40371527172527E+09	0.786642370550542	2.17670099077357	1.06193696814683	0.99325775305031	-0.009002650060035	0.022307793401652	0.113403486061479
1.40371527173532E+09	0.78660580702883	2.17691527587553	1.06201617828638	0.993174395550344	-0.009092290819081	0.021913762408514	0.114200425953557
1.40371527174525E+09	0.786641997722452	2.17668542539756	1.06192777294676	0.993258872198122	-0.008936785209014	0.02219457816761	0.113421106368279
1.40371527175524E+09	0.786680354066467	2.17678395194156	1.06199135579529	0.993248885846378	-0.009204048561538	0.022295501573237	0.113467382381912
1.40371527176536E+09	0.786655912188403	2.17673271720623	1.06196818942979	0.993259532347027	-0.008920482351748	0.022305866686527	0.113394773723225
1.40371527177521E+09	0.786638369020807	2.1767154528086	1.06192505719538	0.993247038704985	-0.009060295830785	0.0223308055852	0.113488176763718
1.40371527178519E+09	0.78669642359093	2.17679436120059	1.06198967032412	0.993246813930215	-0.009143443159727	0.022380046550986	0.113473774860262
1.40371527179522E+09	0.786653312931838	2.17692149202166	1.0620230478058	0.993183995863526	-0.008919191617623	0.022020927790717	0.114109934364562
1.40371527180547E+09	0.786674814905203	2.17702935558565	1.0621687995909	0.99316968663752	-0.009633234421573	0.022246172111239	0.114132739235096
1.40371527181827E+09	0.786706288509857	2.17678693550419	1.06199289033716	0.993260658675799	-0.009391541628447	0.022342548626183	0.113339637345664
1.40371527182536E+09	0.786729351412003	2.17674041698133	1.06197997175334	0.993271386924768	-0.009024054115522	0.022427947174786	0.113258578259632
1.40371527183521E+09	0.786652050684985	2.17682904038821	1.06203298900031	0.99315811804692	-0.009093150233938	0.022121310919201	0.114301858163106
1.40371527184519E+09	0.786676157247086	2.17669857099939	1.0619866961012	0.993270655356074	-0.009054713592667	0.022383494764744	0.113271340295711
1.40371527185524E+09	0.786656418934915	2.17696235423608	1.06203076236823	0.993167883352555	-0.009189733559334	0.02216580450392	0.114200619021122
1.40371527186557E+09	0.786726240447946	2.17672190519841	1.0619316647846	0.993248123418121	-0.009144670794305	0.022392441411352	0.113459767715625
1.40371527187529E+09	0.786603209041374	2.1769961433946	1.06209124393266	0.993195403412532	-0.009460833012909	0.021981337281538	0.113974576508254
1.40371527188523E+09	0.786660058883262	2.17671253262915	1.06194164209788	0.993248190717763	-0.009170579423046	0.022411532165708	0.113453317866522
1.40371527189541E+09	0.786640654091139	2.17684966037134	1.06199010673939	0.993182355275743	-0.008773765587912	0.021962379411363	0.114146765599946
1.40371527190529E+09	0.786596382049279	2.17694064186128	1.06207282100915	0.99319986400993	-0.009390814334404	0.022028118094054	0.11393245696476
1.4037152719152E+09	0.786696958753986	2.1767256183377	1.06192832744969	0.993245875821381	-0.008905442554678	0.022359353024973	0.113504989269321
1.40371527192534E+09	0.786703694330102	2.17678765735379	1.06197463124921	0.993255186706533	-0.009304303270219	0.022415415042886	0.113380391557276
1.40371527193535E+09	0.786610062078685	2.17670959662966	1.0619896210589	0.993164286039315	-0.008515163177273	0.022126222932925	0.114291833438808
1.40371527194525E+09	0.786684858450472	2.17653418570566	1.0619086778044	0.993237570409611	-0.008619945216806	0.022381371202765	0.113595332185594
1.40371527195544E+09	0.786732845891235	2.17659376884942	1.06189850521718	0.99323947950064	-0.008688228193306	0.022361116623516	0.113577425201965
1.40371527196537E+09	0.786686156255538	2.17676566283131	1.06199529581161	0.993256944916507	-0.009112733312812	0.022363362019306	0.113390826374488
1.40371527197525E+09	0.786704091750987	2.17656793127136	1.0619082936248	0.99324728865622	-0.008719759549062	0.02245724886514	0.113487714506385
1.4037152719853E+09	0.786667667323675	2.17672728417339	1.061928312327	0.993253473004474	-0.00904029426094	0.022341381641626	0.113431362993529
1.40371527199533E+09	0.786672115406207	2.17677683341696	1.06196186821624	0.993242604980247	-0.009097810550911	0.022304443339622	0.113529156178237
1.40371527200525E+09	0.786733472752974	2.17664543751874	1.06195775939949	0.993231833394929	-0.008896692764897	0.022454758888313	0.113609672968735
1.40371527201525E+09	0.786725873646384	2.17674944876139	1.0619579012166	0.993251012682939	-0.009071295703851	0.022336480181273	0.113451395106804
1.40371527202542E+09	0.786640746372632	2.17673767867807	1.0619801491252	0.993261547281103	-0.008960730681038	0.022399353770131	0.11335551574181
1.40371527203572E+09	0.786720070904224	2.1767339457399	1.06193441378336	0.993252317468554	-0.008944022449185	0.022418654326061	0.113433867270689
1.40371527204525E+09	0.786592183911772	2.17691056426635	1.06202054960913	0.993186181033973	-0.009105358669338	0.022046049644663	0.114071354606322
